word	zone	item	nItem	meanItemRT	sdItemRT	gmeanItemRT	gsdItemRT
Abby	885	6	82	342.0487804878049	166.00809904673844	313.3171175899675	1.4956945467319283
Abby	974	6	80	378.175	247.69580031496477	327.75999862644466	1.6451075629185443
Abby	1045	6	78	292.87179487179486	95.32069711261714	279.5329643589551	1.350984210325855
Abby	1093	6	83	314.7710843373494	117.48350432224201	296.2132956350119	1.4101122364470131
Abby,	134	6	83	357.3614457831325	160.6138057360144	328.48750198536914	1.4976695431118707
Abby,	365	6	83	402.0240963855422	279.5586668174877	351.16891702936266	1.611117923779546
Abby,	736	6	82	439.4024390243902	295.38774934501515	373.9768864700107	1.7218417574167222
Abby,	813	6	81	310.7283950617284	173.90636937341307	286.35252996171374	1.4410544474935412
Abby.	604	6	82	344.5365853658537	131.09173068833516	322.5859056145998	1.433953926522907
Abby's	11	6	83	462.27710843373495	320.30870449755616	394.5840837712908	1.6991174700739309
Abby's	17	6	81	444.25925925925924	347.97509888560194	379.2366376260683	1.6695021061699804
Abby's	54	6	81	388.5061728395062	218.22116782388397	349.94360320144233	1.5551327487999003
Abby's	634	6	82	374.1341463414634	179.12384585243242	345.0067670138485	1.4666647332353269
Abby's	637	6	81	366.77777777777777	173.65375031942156	336.5212541250478	1.488808565716577
Abby's	1025	6	80	301.35	103.11319821230268	286.6576761409856	1.363711809649287
able	161	9	81	344.3333333333333	151.68363458198118	320.848088353244	1.4380811833242586
able	583	2	91	302.0769230769231	88.36153395997991	289.85101331041	1.3346702291930261
able	633	1	83	270.56626506024094	79.58829929493778	261.37037946517825	1.2886599825333687
able	877	2	91	302.3736263736264	106.02365022868437	286.2450637999433	1.387979600952142
about	26	8	76	340.38157894736844	131.42226773321312	318.6961275838864	1.4325059110988863
about	80	5	94	383.86170212765956	215.64265547796367	340.15600504761494	1.605778034469408
about	83	4	88	323.59090909090907	119.41145292148163	305.82759342619767	1.3892311544765497
about	123	5	95	375.2736842105263	189.87898957781164	339.64674320594446	1.5421170309993577
about	141	6	85	336.49411764705883	142.95733825244542	312.3483962642483	1.4649424596175935
about	196	6	84	361.5	133.1413326425394	340.0422352795678	1.4169751800425365
about	226	1	87	337.67816091954023	234.96944354794226	303.6576150105613	1.5039837452785612
about	227	7	76	317.4605263157895	98.52910781956415	305.0598330062871	1.3177995258053423
about	246	4	87	366.13793103448273	192.24186391673703	334.99468222360565	1.4862995277859894
about	265	10	73	335.6575342465753	312.0122513254391	291.3153027802323	1.5582290306111393
about	318	5	94	316.4255319148936	143.6187822324402	296.5223964127716	1.402202934402072
about	465	9	77	326.06493506493507	106.5770462181601	310.37390318131787	1.3689806886084648
about	481	9	78	359.88461538461536	151.59652368707532	333.9054190211707	1.4645289896968523
about	859	8	71	316.5211267605634	99.02234367698891	302.7187472831922	1.3451602290058962
about	983	4	88	312.77272727272725	151.34931258536554	289.61838880262894	1.4438284485334454
about	984	2	93	314.83870967741933	158.8998379019736	290.155783490461	1.4607921720910775
about	1007	9	76	329.8157894736842	119.64611268529268	311.5883572285076	1.3940507424206914
About	137	5	94	356.6914893617021	225.47336235371856	323.75985781428386	1.489398646718069
about.	234	5	93	324.0752688172043	158.1028309126374	299.29690024378243	1.4573778277127216
above	118	2	91	361.54945054945057	158.0801669854229	333.21931366888697	1.491053258497569
above	906	3	88	304.3068181818182	110.99843200244338	287.8130597036506	1.3885183446629865
absolute	902	8	70	331.1857142857143	141.2070422410579	308.7769479656721	1.4342960566229266
abusive	325	7	75	360.46666666666664	182.23606114592684	330.63395894955016	1.4854554334270835
accidents	818	8	71	399.2957746478873	246.41268487560788	354.67365071322445	1.5747645745839982
accompanied	266	8	76	397.5	300.24565497827496	351.3641060471931	1.5605092296985927
accord,	389	4	88	403.59090909090907	181.4517216030955	369.1483339217943	1.5222930142816826
according	623	8	71	343.9718309859155	124.21881291046581	324.7159223925132	1.4005220910801128
According	737	9	76	321.5657894736842	111.35748267345316	304.7792240800483	1.38446861501792
account	743	6	83	325.6265060240964	108.40177197311651	308.8946678882283	1.386286259610983
account	890	9	76	302.5394736842105	95.04601563305692	288.82082114723795	1.359263960788232
account,	777	9	77	357.38961038961037	210.83082241481998	327.56499334942714	1.4625947002425632
Accounting	718	8	71	340.88732394366195	133.96828508438367	316.6207233359263	1.4738953311892862
accounts	284	8	75	310.8666666666667	100.23032034827143	296.2924011143494	1.3627571665561784
accounts	498	8	73	333.16438356164383	136.38833585866237	310.76899412623413	1.4415226009677788
accounts	565	8	71	315.3098591549296	113.17023732277917	296.26017273062354	1.4270297820102138
accounts	608	8	72	351.6666666666667	114.902285491924	333.684777705293	1.3894298481635194
accounts	672	8	71	328.09859154929575	161.69514127602488	304.4572957879073	1.4319967746483568
accounts,	590	8	72	338.0833333333333	137.66572599117058	315.9545249168334	1.4371801363744248
accounts,	622	8	70	387.2142857142857	209.97749312497183	345.06744208552567	1.5955884639813849
accounts,	695	8	71	365.4366197183099	291.359950792063	316.68032838171337	1.6043028403615387
accumulated	815	5	93	335.7741935483871	225.43890182757505	306.9253000632499	1.4461611421065492
accusingly.	633	6	83	391.7710843373494	161.03993788098754	363.5523962892545	1.477898473281891
ace	446	4	88	372.1931818181818	238.45700631565444	329.71555256769136	1.5766486022950614
achieve	343	7	75	309.05333333333334	111.16470533272562	291.93543610341936	1.3948095244497143
achievement	923	7	75	294.26666666666665	109.73116206405511	277.2735575846733	1.4039730598788638
achievements.	121	1	86	419.1860465116279	217.14974565562744	378.4558283804498	1.549719174418499
acquiesced	188	2	91	427.010989010989	208.28492741677442	385.5127768859432	1.5691009467577504
acres	744	9	78	335.5128205128205	129.25568575901139	312.30215515610956	1.4687675026526805
across	101	3	91	359.7032967032967	161.36456271474879	335.31520374433217	1.4241434900197194
across	348	2	92	326.1304347826087	115.03885797314285	309.28365255770166	1.3780564761893956
across	472	5	94	326.5531914893617	139.6241203721795	306.60389379198676	1.4006328047914207
Act	345	8	75	354.41333333333336	184.8531991208841	322.2413046387729	1.512519683205141
activities.	436	10	72	399.93055555555554	209.1899417497516	358.1445604103256	1.5790494977711296
actual	48	7	76	367.32894736842104	182.88571208328585	333.46126191902124	1.5374195981522576
actual	488	9	77	388.97402597402595	261.6424324806046	344.61106895352566	1.5569251184203645
actually	361	10	72	323.40277777777777	197.372220009838	295.9144819907101	1.4609124403565623
actually	534	3	89	356.08988764044943	247.68444185593734	318.2967349301559	1.5182679813314484
actually	534	8	73	306.6027397260274	114.00143026953987	286.9668065613671	1.4439580949964548
add	583	6	82	324.8780487804878	241.54330901409594	291.85189911808544	1.483567693774436
added,	413	6	82	343.8536585365854	137.16936651419903	321.3195426736379	1.4378572008233756
added,	929	8	70	326.1142857142857	188.33877454167322	298.1110807781706	1.4738172912413667
addition	997	6	80	326.6125	273.17613800150576	292.0458385886928	1.478007236033943
additional	587	10	71	417.76056338028167	309.7337319509283	352.75687682146406	1.6974142371686542
Additionally,	335	8	74	418.2972972972973	182.12909238769404	382.1440719479594	1.5365925469106396
Admirals'	346	9	77	408.54545454545456	163.12189060997378	381.7500809119918	1.437838995993779
admitted	224	7	76	318.42105263157896	124.06205577939824	301.2120074228496	1.3835569875966418
adulthood	688	10	71	344.71830985915494	136.3157241845553	321.55272999360244	1.4496318580873273
adulthood.	145	10	74	375.5	218.9682687964766	331.59073893080307	1.6148338444812331
adulthood.	162	10	73	360.3424657534247	180.13453453661933	329.3539944011298	1.5029465476626214
advance	738	1	84	318.9642857142857	119.81797906287923	299.67047256918283	1.4165942649227423
affected	152	10	73	340.8767123287671	126.3331074322386	320.8275555956218	1.4105733685789452
affected	538	10	71	328.0281690140845	108.8160928002558	311.6007224364096	1.3769279251273119
affected	877	10	71	308.63380281690144	90.31251130485263	296.31473127538766	1.3319800517907041
affording	258	7	76	383.61842105263156	200.82170978957183	345.28531619493776	1.5553536399615777
afraid,	152	2	92	428.67391304347825	228.52263738087052	379.0855145712476	1.6338508519984598
after	109	9	80	438.825	282.8991310598716	387.78459980429676	1.5834518332336343
after	254	10	72	349.27777777777777	145.87021264068017	323.7322445880432	1.4674834155494267
after	356	2	92	297.17391304347825	82.31747824174566	286.2643076733637	1.3197556800022632
after	389	9	74	584.9864864864865	607.0694143073641	418.5820593898517	2.1037065915122266
after	458	2	91	373.7362637362637	259.77934376718144	329.4283398178494	1.5784086477025996
after	627	10	71	320.056338028169	126.55500072796623	301.51220085083816	1.3983961577132726
after	637	8	71	333.09859154929575	91.60008654543284	320.6501607356868	1.3241941861817585
after	652	8	72	316.9861111111111	108.44541601693484	299.3719681320711	1.409111089244033
after	811	2	92	343.3695652173913	199.5268423590844	311.85469845852106	1.4906607422191451
again	41	6	83	377.90361445783134	174.95585606701547	344.04610935289463	1.537624806140643
again	72	2	89	371.96629213483146	170.8687993114628	339.8978692626337	1.5231998731536016
again	617	4	88	317.95454545454544	116.56668054630413	299.9323676790115	1.400061295353656
again	782	3	90	317.97777777777776	130.77186394443044	297.2337181555907	1.4274093864201725
again,	760	4	88	352.02272727272725	149.11385584937972	327.44928391327676	1.4526150068321748
again.	487	6	83	321.7951807228916	124.69951777207844	301.8753721050011	1.4198035901113613
against	915	5	93	303.1720430107527	98.47198052766892	289.7745682249406	1.3435707612873053
against	946	3	91	313.967032967033	103.38584155691841	299.1983607604735	1.360166273804291
against	957	6	82	321.280487804878	131.52902082155717	301.497380229735	1.4083333536655147
Age	10	9	81	431.81481481481484	285.70575384086646	377.2453012698745	1.625728474696915
Age	296	9	78	359.34615384615387	121.01087499944732	341.65007952022876	1.3705818166403747
ages	55	10	73	375.027397260274	303.5704646647015	328.2685154623082	1.5511562930092955
ago	886	2	90	316.5111111111111	115.58325414696107	297.3849361808686	1.4241310664282465
ago,	83	7	76	370.5394736842105	239.95096392329688	332.22231734235527	1.531247671153319
ago.	221	7	76	330.64473684210526	113.46197059777263	313.01810079048624	1.3936644912299363
ago.	453	6	83	338.09638554216866	149.98687865031454	314.83236157032945	1.433863817168454
agree	612	7	75	294.53333333333336	115.16701542299965	277.9382084886254	1.3877285867891294
agree	953	8	70	322.5285714285714	120.4019501778325	304.4291593844561	1.395878568658326
Agustin	923	8	71	394.4366197183099	198.26380207003902	356.4795062558269	1.5555272734607308
aimed	905	10	70	316.62857142857143	103.36822759528422	301.4857937927518	1.3669256831812036
air	32	3	91	521.3626373626373	246.0153345032476	472.17325126985713	1.564449772930549
air	199	6	80	353.075	166.57706431087794	321.55855445691503	1.5268779927473703
air	251	4	87	338.82758620689657	121.32957296827513	320.40400317304113	1.3897912583879055
air	266	4	88	328.25	115.85645597378075	310.4115465191396	1.3929056558177055
air	355	3	90	331.0777777777778	124.80881809254475	311.2681529079747	1.4161780152770325
air	585	4	87	342.8965517241379	174.5673745113476	315.7404881381976	1.4578395788713348
Air	151	8	74	348.3243243243243	131.32956642226642	326.907535662374	1.4260097886944652
Air	187	8	75	367.6	193.29063678893056	333.33444315481154	1.5232328272455233
Air	203	8	75	321.88	133.35179646942004	300.35685105046946	1.4365300494057363
Air	732	8	70	368.54285714285714	228.41353837602878	336.1250675048677	1.480317975214875
air,	246	2	91	352.25274725274727	151.55208810516405	327.9692555324006	1.4441103492398202
alien	13	8	74	404.4594594594595	245.97634306503747	356.70273648171303	1.6006982442497697
alien	94	8	75	348.94666666666666	160.7827049100686	322.5184267026033	1.4695218000544443
alien	361	8	75	324.92	107.3746610604096	308.0924862249057	1.3885693750930805
alien	806	8	71	338.943661971831	152.12305989596933	312.54550848760584	1.4804990799009017
aliens	431	8	72	324.90277777777777	108.83352835217524	307.73317641008475	1.3959541973670235
aliens	438	8	73	301.7945205479452	102.07172844297475	287.08186792025356	1.3678949375320875
aliens	712	8	73	315	111.79445424527998	296.91620374173857	1.4184825062017592
aliens,	370	8	74	350.85135135135135	176.88365361433782	322.80398504992604	1.4773147472988863
aliens,	573	8	71	349.07042253521126	168.9855719913611	318.28638810373985	1.513864830878755
aliens.	538	8	73	356.64383561643837	170.37673695723495	324.9165183194188	1.5231381166522355
alive,	374	8	73	345.8082191780822	139.3409744250738	322.9015340338146	1.4406284268727252
all	31	2	92	360.8369565217391	170.36039866234668	330.6824270913	1.4967053669700723
all	31	4	88	321.6931818181818	132.71630428942186	297.6643232822239	1.4801821593620812
all	59	1	87	439.01149425287355	246.73460434771806	387.31803377264106	1.6248059096090621
all	123	4	87	347.735632183908	148.49261666478967	320.91542754558924	1.484131258755107
all	163	5	95	339.90526315789475	117.66731624554888	320.76954673723554	1.4096398795839655
all	217	2	92	326.04347826086956	117.16025589505651	308.8482962158756	1.3800156209778027
all	222	6	83	329.0722891566265	153.67052045493625	303.13759667087317	1.4730344587302806
all	224	5	95	302.57894736842104	122.99814727435016	283.31517774931365	1.4198502376984012
all	231	5	92	305.75	105.02020998595701	290.18613697212675	1.376356288689223
all	256	4	85	326.1764705882353	105.45075317197984	309.7339562059992	1.3863438715381247
all	303	8	73	330.06849315068496	169.5880080246048	300.39872767733993	1.5043126369557407
all	315	3	91	349.3736263736264	219.45825461559997	314.8349764213837	1.5161542822664935
all	321	7	74	316.72972972972974	146.96801416031764	295.4742780915062	1.4155925986325968
all	345	7	75	306.49333333333334	109.13683121626691	290.70647795535945	1.3737511809748086
all	397	5	93	302.2258064516129	102.74061144373094	286.50479298650214	1.3862409490495293
all	431	6	82	324.4268292682927	147.20784252523185	300.89365035932065	1.4464968667046316
all	447	2	92	299.5217391304348	94.15669407270218	287.4938867441458	1.3208848837766223
all	460	7	74	314.0810810810811	124.28543779594746	295.8266286159559	1.392655486629092
all	507	2	90	309.85555555555555	136.48818207153872	288.45527525308	1.433087860886583
all	515	4	86	315.59302325581393	128.5221315715452	294.27441129546924	1.442600809704982
all	531	4	88	315.42045454545456	108.07720969271658	298.6328710831777	1.393034237478684
all	619	8	72	308.5	116.46954507328284	290.38844806081966	1.4151597671477247
all	630	8	72	294.1111111111111	97.60982338516581	279.27948388621934	1.3810324696936296
all	653	7	74	295.7432432432432	93.94694813196375	282.3706565986633	1.3546786947827674
all	724	5	94	325.5851063829787	159.1193107218989	302.31845243703395	1.4372093816335612
all	741	6	83	343.578313253012	157.13246862020964	319.806105471514	1.4256053093953187
all	749	4	88	345.0113636363636	160.32950942830652	319.47079456566183	1.4497181965844874
all	787	2	93	285.6989247311828	90.83439122527334	272.46802728751754	1.3599576812990366
all	819	4	87	329.8390804597701	130.24805257332878	308.6976979190743	1.4314768276575423
all	829	9	78	288.20512820512823	106.49313848689289	272.08865885505537	1.3947359447164156
all	831	7	74	270.1756756756757	91.69938350102858	257.7334402634661	1.3492615041255631
all	854	2	90	309.5888888888889	139.08455874717953	288.1699959793075	1.4333051564637986
all	868	6	81	304.98765432098764	142.88609920380296	283.9283741981577	1.4258843779978347
all	940	8	71	348.23943661971833	142.72285479094813	322.45536026671726	1.4840037193381648
all	947	7	74	282	119.01732347717802	264.20636960769656	1.4089739589031987
all	973	8	72	315.69444444444446	91.39322853593816	303.26934358410256	1.3316948590133222
